"gene_id","species","expression_id","id_type","source_info","gene_name","hog_id","og_id"
"KLLA0F04774g","lactis","KLLA0F04774g","KLLA0","original","RNH201","N1.HOG0003643","OG0003401"
"KLLA0F04796g","lactis","KLLA0F04796g","KLLA0","original","MSK1","N1.HOG0002166","OG0001926"
"KLLA0F04818g","lactis","KLLA0F04818g","KLLA0","original","PRI2","N1.HOG0003232","OG0002992"
"KLLA0F04840g","lactis","KLLA0F04840g","KLLA0","original","PHD1",,
"KLLA0F04862g","lactis","KLLA0F04862g","KLLA0","original","SPC42","N1.HOG0004655","OG0004419"
"KLLA0F04884g","lactis","KLLA0F04884g","KLLA0","original","COP1","N1.HOG0001891","OG0001651"
"KLLA0F04906g","lactis","KLLA0F04906g","KLLA0","original","","N1.HOG0004610","OG0004374"
"KLLA0F04928g","lactis","KLLA0F04928g","KLLA0","original","YDL144C","N1.HOG0000776","OG0000544"
"KLLA0F04950g","lactis","KLLA0F04950g","KLLA0","original","","N1.HOG0004812","OG0004580"
"KLLA0F04972g","lactis","KLLA0F04972g","KLLA0","original","CDC123","N1.HOG0003335","OG0003095"
"KLLA0F05005g","lactis","KLLA0F05005g","KLLA0","original","CCT4","N1.HOG0002351","OG0002111"
"KLLA0F05027g","lactis","KLLA0F05027g","KLLA0","original","CRD1","N1.HOG0004079","OG0003840"
"KLLA0F05049g","lactis","KLLA0F05049g","KLLA0","original","BPL1","N1.HOG0000961","OG0000725"
"KLLA0F05071g","lactis","KLLA0F05071g","KLLA0","original","RPO21","N1.HOG0003514","OG0003272"
"KLLA0F05093g","lactis","KLLA0F05093g","KLLA0","original","","N1.HOG0003219","OG0002979"
"KLLA0F05115g","lactis","KLLA0F05115g","KLLA0","original","SCM3","N1.HOG0002588","OG0002348"
"KLLA0F05137g","lactis","KLLA0F05137g","KLLA0","original","","N1.HOG0003802","OG0003563"
"KLLA0F05159g","lactis","KLLA0F05159g","KLLA0","original","SEC31","N1.HOG0001675","OG0001435"
"KLLA0F05181g","lactis","KLLA0F05181g","KLLA0","original","SNF3","N1.HOG0000453","OG0000263"
"KLLA0F05203g","lactis","KLLA0F05203g","KLLA0","original","NUS1","N1.HOG0000712","OG0000483"
"KLLA0F05225g","lactis","KLLA0F05225g","KLLA0","original","ARF2","N1.HOG0000145","OG0000082"
"KLLA0F05247g","lactis","KLLA0F05247g","KLLA0","original","","N1.HOG0000890","OG0000657"
"KLLA0F05269g","lactis","KLLA0F05269g","KLLA0","original","","N1.HOG0002100","OG0001860"
"KLLA0F05291g","lactis","KLLA0F05291g","KLLA0","original","","N1.HOG0003890","OG0003651"
"KLLA0F05313g","lactis","KLLA0F05313g","KLLA0","original","RDI1","N1.HOG0001219","OG0000980"
"KLLA0F05335g","lactis","KLLA0F05335g","KLLA0","original","","N1.HOG0004431","OG0004195"
"KLLA0F05357g","lactis","KLLA0F05357g","KLLA0","original","","N1.HOG0000854","OG0000623"
"KLLA0F05379g","lactis","KLLA0F05379g","KLLA0","original","","N1.HOG0004611","OG0004375"
"KLLA0F05401g","lactis","KLLA0F05401g","KLLA0","original","","N1.HOG0003023","OG0002783"
"KLLA0F05423g","lactis","KLLA0F05423g","KLLA0","original","","N1.HOG0003597","OG0003355"
"KLLA0F05445g","lactis","KLLA0F05445g","KLLA0","original","SRF1","N1.HOG0003242","OG0003002"
"KLLA0F05467g","lactis","KLLA0F05467g","KLLA0","original","CDC53","N1.HOG0001393","OG0001153"
"KLLA0F05489g","lactis","KLLA0F05489g","KLLA0","original","LYS20","N1.HOG0000383","OG0000219"
"KLLA0F05511g","lactis","KLLA0F05511g","KLLA0","original","INH1","N1.HOG0000845","OG0000613"
"KLLA0F05555g","lactis","KLLA0F05555g","KLLA0","original","","N1.HOG0000332","OG0000189"
"KLLA0F05588g","lactis","KLLA0F05588g","KLLA0","original","YDL129W","N1.HOG0004612","OG0004376"
"KLLA0F05610g","lactis","KLLA0F05610g","KLLA0","original","YDL180W","N1.HOG0004607","OG0004371"
"KLLA0F05632g","lactis","KLLA0F05632g","KLLA0","original","VCX1","N1.HOG0001310","OG0001069"
"KLLA0F05654g","lactis","KLLA0F05654g","KLLA0","original","PCL9","N1.HOG0000957","OG0000721"
"KLLA0F05676g","lactis","KLLA0F05676g","KLLA0","original","CDC48","N1.HOG0000215","OG0000123"
"KLLA0F05731g","lactis","KLLA0F05731g","KLLA0","original","HNT1","N1.HOG0001586","OG0001346"
"KLLA0F05753g","lactis","KLLA0F05753g","KLLA0","original","DLD2","N1.HOG0001721","OG0001481"
"KLLA0F05775g","lactis","KLLA0F05775g","KLLA0","original","YDL124W","N1.HOG0000680","OG0000452"
"KLLA0F05797g","lactis","KLLA0F05797g","KLLA0","original","YDL177C","N1.HOG0004342","OG0004105"
"KLLA0F05819g","lactis","KLLA0F05819g","KLLA0","original","YDL176W","N1.HOG0004606","OG0004370"
"KLLA0F05841g","lactis","KLLA0F05841g","KLLA0","original","SNA4","N1.HOG0000100","OG0000053"
"KLLA0F05896g","lactis","KLLA0F05896g","KLLA0","original","AIR1","N1.HOG0000757","OG0000526"
"KLLA0F05918g","lactis","KLLA0F05918g","KLLA0","original","THS1","N1.HOG0003324","OG0003084"
"KLLA0F05940g","lactis","KLLA0F05940g","KLLA0","original","YIL077C","N1.HOG0004229","OG0003991"
"KLLA0F05962g","lactis","KLLA0F05962g","KLLA0","original","BUD23","N1.HOG0003418","OG0003178"
"KLLA0F05984g","lactis","KLLA0F05984g","KLLA0","original","IMG1","N1.HOG0003162","OG0002922"
"KLLA0F06006g","lactis","KLLA0F06006g","KLLA0","original","RCF2","N1.HOG0000751","OG0000520"
"KLLA0F06028g","lactis","KLLA0F06028g","KLLA0","original","RRT12","N1.HOG0000876","OG0000643"
"KLLA0F06050g","lactis","KLLA0F06050g","KLLA0","original","TIM23","N1.HOG0001551","OG0001311"
"KLLA0F06061g","lactis","KLLA0F06061g","KLLA0","original","",,
"KLLA0F06072g","lactis","KLLA0F06072g","KLLA0","original","HFA1","N1.HOG0003622","OG0003380"
"KLLA0F06094g","lactis","KLLA0F06094g","KLLA0","original","SMM1","N1.HOG0003508","OG0003266"
"KLLA0F06116g","lactis","KLLA0F06116g","KLLA0","original","","N1.HOG0006065","OG0005930"
"KLLA0F06138g","lactis","KLLA0F06138g","KLLA0","original","","N1.HOG0004336","OG0004099"
"KLLA0F06160g","lactis","KLLA0F06160g","KLLA0","original","PHO91","N1.HOG0000251","OG0000144"
"KLLA0F06182g","lactis","KLLA0F06182g","KLLA0","original","URK1","N1.HOG0002697","OG0002457"
"KLLA0F06204g","lactis","KLLA0F06204g","KLLA0","original","PRP2","N1.HOG0000264","OG0000152"
"KLLA0F06226g","lactis","KLLA0F06226g","KLLA0","original","","N1.HOG0001976","OG0001736"
"KLLA0F06248g","lactis","KLLA0F06248g","KLLA0","original","PFK2","N1.HOG0000220","OG0000126"
"KLLA0F06270g","lactis","KLLA0F06270g","KLLA0","original","INP1","N1.HOG0002622","OG0002382"
"KLLA0F06292g","lactis","KLLA0F06292g","KLLA0","original","","N1.HOG0002747","OG0002507"
"KLLA0F06314g","lactis","KLLA0F06314g","KLLA0","original","CSE2","N1.HOG0004577","OG0004341"
"KLLA0F06336g","lactis","KLLA0F06336g","KLLA0","original","ERG2","N1.HOG0000939","OG0000704"
"KLLA0F06358g","lactis","KLLA0F06358g","KLLA0","original","NRM1","N1.HOG0004578","OG0004342"
"KLLA0F06380g","lactis","KLLA0F06380g","KLLA0","original","LRO1","N1.HOG0001840","OG0001600"
"KLLA0F06402g","lactis","KLLA0F06402g","KLLA0","original","ATG3","N1.HOG0002413","OG0002173"
"KLLA0F06424g","lactis","KLLA0F06424g","KLLA0","original","RAD14","N1.HOG0002503","OG0002263"
"KLLA0F06446g","lactis","KLLA0F06446g","KLLA0","original","VPS27","N1.HOG0001523","OG0001283"
"KLLA0F06468g","lactis","KLLA0F06468g","KLLA0","original","ROT1","N1.HOG0000901","OG0000667"
"KLLA0F06490g","lactis","KLLA0F06490g","KLLA0","original","CLN1","N1.HOG0000952","OG0000716"
"KLLA0F06512g","lactis","KLLA0F06512g","KLLA0","original","","N1.HOG0006066","OG0005931"
"KLLA0F06534g","lactis","KLLA0F06534g","KLLA0","original","BBP1","N1.HOG0004557","OG0004321"
"KLLA0F06556g","lactis","KLLA0F06556g","KLLA0","original","ARO4","N1.HOG0002301","OG0002061"
"KLLA0F06578g","lactis","KLLA0F06578g","KLLA0","original","HIS7","N1.HOG0001850","OG0001610"
"KLLA0F06600g","lactis","KLLA0F06600g","KLLA0","original","SRM1","N1.HOG0002521","OG0002281"
"KLLA0F06622g","lactis","KLLA0F06622g","KLLA0","original","ENP1","N1.HOG0001365","OG0001125"
"KLLA0F06644g","lactis","KLLA0F06644g","KLLA0","original","USE1","N1.HOG0003125","OG0002885"
"KLLA0F06666g","lactis","KLLA0F06666g","KLLA0","original","LSG1","N1.HOG0003108","OG0002868"
"KLLA0F06688g","lactis","KLLA0F06688g","KLLA0","original","RRT2","N1.HOG0002418","OG0002178"
"KLLA0F06710g","lactis","KLLA0F06710g","KLLA0","original","ISW1","N1.HOG0000283","OG0000162"
"KLLA0F06732g","lactis","KLLA0F06732g","KLLA0","original","GPX2","N1.HOG0000372","OG0000212"
"KLLA0F06754g","lactis","KLLA0F06754g","KLLA0","original","SEH1","N1.HOG0002638","OG0002398"
"KLLA0F06776g","lactis","KLLA0F06776g","KLLA0","original","ALG7","N1.HOG0003689","OG0003447"
"KLLA0F06798g","lactis","KLLA0F06798g","KLLA0","original","YBR242W","N1.HOG0000690","OG0000460"
"KLLA0F06831g","lactis","KLLA0F06831g","KLLA0","original","RPL28","N1.HOG0002167","OG0001927"
"KLLA0F06853g","lactis","KLLA0F06853g","KLLA0","original","YBR241C","N1.HOG0000870","OG0000637"
"KLLA0F06875g","lactis","KLLA0F06875g","KLLA0","original","AHC2","N1.HOG0004496","OG0004260"
"KLLA0F06897g","lactis","KLLA0F06897g","KLLA0","original","ZRG17","N1.HOG0001647","OG0001407"
"KLLA0F06919g","lactis","KLLA0F06919g","KLLA0","original","SRB8","N1.HOG0001341","OG0001100"
"KLLA0F06941g","lactis","KLLA0F06941g","KLLA0","original","DBP6","N1.HOG0001361","OG0001121"
"KLLA0F06963g","lactis","KLLA0F06963g","KLLA0","original","RSM19","N1.HOG0003188","OG0002948"
"KLLA0F06985g","lactis","KLLA0F06985g","KLLA0","original","PTC6","N1.HOG0002286","OG0002046"
"KLLA0F07007g","lactis","KLLA0F07007g","KLLA0","original","MRPS12","N1.HOG0002084","OG0001844"
"KLLA0F07029g","lactis","KLLA0F07029g","KLLA0","original","ARC35","N1.HOG0002566","OG0002326"
"KLLA0F07073g","lactis","KLLA0F07073g","KLLA0","original","STP4","N1.HOG0000573","OG0000354"
"KLLA0F07095g","lactis","KLLA0F07095g","KLLA0","original","","N1.HOG0001052","OG0000814"
"KLLA0F07117g","lactis","KLLA0F07117g","KLLA0","original","SRP14","N1.HOG0002914","OG0002674"
"KLLA0F07139g","lactis","KLLA0F07139g","KLLA0","original","UBX3","N1.HOG0001155","OG0000916"
"KLLA0F07161g","lactis","KLLA0F07161g","KLLA0","original","RAM1","N1.HOG0002231","OG0001991"
"KLLA0F07183g","lactis","KLLA0F07183g","KLLA0","original","RIM13","N1.HOG0001962","OG0001722"
"KLLA0F07205g","lactis","KLLA0F07205g","KLLA0","original","NUR1","N1.HOG0001095","OG0000856"
"KLLA0F07227g","lactis","KLLA0F07227g","KLLA0","original","ASM4","N1.HOG0000659","OG0000433"
"KLLA0F07249g","lactis","KLLA0F07249g","KLLA0","original","LUC7","N1.HOG0003257","OG0003017"
"KLLA0F07271g","lactis","KLLA0F07271g","KLLA0","original","",,
"KLLA0F07293g","lactis","KLLA0F07293g","KLLA0","original","IMP1","N1.HOG0003675","OG0003433"
"KLLA0F07315g","lactis","KLLA0F07315g","KLLA0","original","SWP1","N1.HOG0001380","OG0001140"
"KLLA0F07337g","lactis","KLLA0F07337g","KLLA0","original","OSW5","N1.HOG0004878","OG0004646"
"KLLA0F07348g","lactis","KLLA0F07348g","KLLA0","original","",,
"KLLA0F07359g","lactis","KLLA0F07359g","KLLA0","original","","N1.HOG0004045","OG0003806"
"KLLA0F07381g","lactis","KLLA0F07381g","KLLA0","original","YDL086W","N1.HOG0001275","OG0001034"
"KLLA0F07403g","lactis","KLLA0F07403g","KLLA0","original","","N1.HOG0001069","OG0000831"
"KLLA0F07425g","lactis","KLLA0F07425g","KLLA0","original","YDL085C-A","N1.HOG0004156","OG0003919"
"KLLA0F07447g","lactis","KLLA0F07447g","KLLA0","original","CCC2","N1.HOG0002953","OG0002713"
"KLLA0F07469g","lactis","KLLA0F07469g","KLLA0","original","RAT1","N1.HOG0001828","OG0001588"
"KLLA0F07513g","lactis","KLLA0F07513g","KLLA0","original","FUN30","N1.HOG0002226","OG0001986"
"KLLA0F07557g","lactis","KLLA0F07557g","KLLA0","original","GSH2","N1.HOG0002054","OG0001814"
"KLLA0F07579g","lactis","KLLA0F07579g","KLLA0","original","GAL11","N1.HOG0000756","OG0000525"
"KLLA0F07601g","lactis","KLLA0F07601g","KLLA0","original","RRT8","N1.HOG0000505","OG0000297"
"KLLA0F07623g","lactis","KLLA0F07623g","KLLA0","original","PSK1","N1.HOG0000698","OG0000468"
"KLLA0F07645g","lactis","KLLA0F07645g","KLLA0","original","",,
"KLLA0F07667g","lactis","KLLA0F07667g","KLLA0","original","PEX15","N1.HOG0004830","OG0004598"
"KLLA0F07689g","lactis","KLLA0F07689g","KLLA0","original","TPD3","N1.HOG0000892","OG0000659"
"KLLA0F07711g","lactis","KLLA0F07711g","KLLA0","original","NTG1","N1.HOG0000717","OG0000488"
"KLLA0F07733g","lactis","KLLA0F07733g","KLLA0","original","NGL1","N1.HOG0004198","OG0003961"
"KLLA0F07755g","lactis","KLLA0F07755g","KLLA0","original","","N1.HOG0006067","OG0005932"
"KLLA0F07777g","lactis","KLLA0F07777g","KLLA0","original","SYN8","N1.HOG0002935","OG0002695"
"KLLA0F07799g","lactis","KLLA0F07799g","KLLA0","original","NOP12","N1.HOG0003186","OG0002946"
"KLLA0F07821g","lactis","KLLA0F07821g","KLLA0","original","DEP1","N1.HOG0003534","OG0003292"
"KLLA0F07843g","lactis","KLLA0F07843g","KLLA0","original","RPS15","N1.HOG0002962","OG0002722"
"KLLA0F07865g","lactis","KLLA0F07865g","KLLA0","original","","N1.HOG0000501","OG0000295"
"KLLA0F07887g","lactis","KLLA0F07887g","KLLA0","original","",,
"KLLA0F07909g","lactis","KLLA0F07909g","KLLA0","original","CYS3","N1.HOG0001672","OG0001432"
"KLLA0F07931g","lactis","KLLA0F07931g","KLLA0","original","SIL1","N1.HOG0002295","OG0002055"
"KLLA0F07953g","lactis","KLLA0F07953g","KLLA0","original","OPI10","N1.HOG0001593","OG0001353"
"KLLA0F07975g","lactis","KLLA0F07975g","KLLA0","original","MSE1","N1.HOG0002625","OG0002385"
"KLLA0F07997g","lactis","KLLA0F07997g","KLLA0","original","SMC5","N1.HOG0002133","OG0001893"
"KLLA0F08019g","lactis","KLLA0F08019g","KLLA0","original","SWC3","N1.HOG0001023","OG0000786"
"KLLA0F08041g","lactis","KLLA0F08041g","KLLA0","original","MDM10","N1.HOG0003538","OG0003296"
"KLLA0F08063g","lactis","KLLA0F08063g","KLLA0","original","SPO7","N1.HOG0001853","OG0001613"
"KLLA0F08085g","lactis","KLLA0F08085g","KLLA0","original","RTS1","N1.HOG0002828","OG0002588"
"KLLA0F08107g","lactis","KLLA0F08107g","KLLA0","original","FUN14","N1.HOG0003815","OG0003576"
"KLLA0F08129g","lactis","KLLA0F08129g","KLLA0","original","YTH1","N1.HOG0001243","OG0001004"
"KLLA0F08162g","lactis","KLLA0F08162g","KLLA0","original","PIL1","N1.HOG0000216","OG0000124"
"KLLA0F08184g","lactis","KLLA0F08184g","KLLA0","original","COG4","N1.HOG0002657","OG0002417"
"KLLA0F08206g","lactis","KLLA0F08206g","KLLA0","original","FHL1","N1.HOG0001734","OG0001494"
"KLLA0F08228g","lactis","KLLA0F08228g","KLLA0","original","PRE2","N1.HOG0002141","OG0001901"
"KLLA0F08261g","lactis","KLLA0F08261g","KLLA0","original","","N1.HOG0001190","OG0000951"
"KLLA0F08283g","lactis","KLLA0F08283g","KLLA0","original","SNT309","N1.HOG0004535","OG0004299"
"KLLA0F08305g","lactis","KLLA0F08305g","KLLA0","original","MRP13","N1.HOG0004622","OG0004386"
"KLLA0F08327g","lactis","KLLA0F08327g","KLLA0","original","GCD2","N1.HOG0003489","OG0003247"
"KLLA0F08349g","lactis","KLLA0F08349g","KLLA0","original","MRPL51","N1.HOG0003309","OG0003069"
"KLLA0F08371g","lactis","KLLA0F08371g","KLLA0","original","","N1.HOG0006024","OG0005888"
"KLLA0F08393g","lactis","KLLA0F08393g","KLLA0","original","","N1.HOG0004265","OG0004028"
"KLLA0F08415g","lactis","KLLA0F08415g","KLLA0","original","","N1.HOG0003779","OG0003540"
"KLLA0F08437g","lactis","KLLA0F08437g","KLLA0","original","","N1.HOG0004418","OG0004182"
"KLLA0F08459g","lactis","KLLA0F08459g","KLLA0","original","","N1.HOG0001427","OG0001187"
"KLLA0F08481g","lactis","KLLA0F08481g","KLLA0","original","CUS1","N1.HOG0003382","OG0003142"
"KLLA0F08492g","lactis","KLLA0F08492g","KLLA0","original","BIL1","N1.HOG0004592","OG0004356"
"KLLA0F08503g","lactis","KLLA0F08503g","KLLA0","original","RRG7","N1.HOG0004059","OG0003820"
"KLLA0F08525g","lactis","KLLA0F08525g","KLLA0","original","MCH5","N1.HOG0000128","OG0000071"
"KLLA0F08547g","lactis","KLLA0F08547g","KLLA0","original","YHM2","N1.HOG0002320","OG0002080"
"KLLA0F08569g","lactis","KLLA0F08569g","KLLA0","original","SLY41","N1.HOG0000390","OG0000223"
"KLLA0F08591g","lactis","KLLA0F08591g","KLLA0","original","SNU66","N1.HOG0003408","OG0003168"
"KLLA0F08613g","lactis","KLLA0F08613g","KLLA0","original","NOP58","N1.HOG0003193","OG0002953"
"KLLA0F08635g","lactis","KLLA0F08635g","KLLA0","original","DGK1","N1.HOG0002135","OG0001895"
"KLLA0F08657g","lactis","KLLA0F08657g","KLLA0","original","","N1.HOG0000891","OG0000658"
"KLLA0F08679g","lactis","KLLA0F08679g","KLLA0","original","SPS4","N1.HOG0003740","OG0003501"
"KLLA0F08701g","lactis","KLLA0F08701g","KLLA0","original","SFG1","N1.HOG0004009","OG0003770"
"KLLA0F08723g","lactis","KLLA0F08723g","KLLA0","original","ZRC1","N1.HOG0001123","OG0000884"
"KLLA0F08745g","lactis","KLLA0F08745g","KLLA0","original","","N1.HOG0002511","OG0002271"
"KLLA0F08767g","lactis","KLLA0F08767g","KLLA0","original","COA6","N1.HOG0002470","OG0002230"
"KLLA0F08789g","lactis","KLLA0F08789g","KLLA0","original","GYP8","N1.HOG0001783","OG0001543"
"KLLA0F08811g","lactis","KLLA0F08811g","KLLA0","original","SPT8","N1.HOG0001879","OG0001639"
"KLLA0F08833g","lactis","KLLA0F08833g","KLLA0","original","CAF16","N1.HOG0002815","OG0002575"
"KLLA0F08855g","lactis","KLLA0F08855g","KLLA0","original","ERG3","N1.HOG0002937","OG0002697"
"KLLA0F08877g","lactis","KLLA0F08877g","KLLA0","original","CAK1","N1.HOG0002679","OG0002439"
"KLLA0F08899g","lactis","KLLA0F08899g","KLLA0","original","MNL2","N1.HOG0004323","OG0004086"
"KLLA0F08921g","lactis","KLLA0F08921g","KLLA0","original","SHM2","N1.HOG0000223","OG0000128"
"KLLA0F08954g","lactis","KLLA0F08954g","KLLA0","original","AGX1","N1.HOG0001711","OG0001471"
"KLLA0F08976g","lactis","KLLA0F08976g","KLLA0","original","HAC1","N1.HOG0002339","OG0002099"
"KLLA0F08998g","lactis","KLLA0F08998g","KLLA0","original","REX2","N1.HOG0001457","OG0001217"
"KLLA0F09053g","lactis","KLLA0F09053g","KLLA0","original","CDC55","N1.HOG0002068","OG0001828"
"KLLA0F09075g","lactis","KLLA0F09075g","KLLA0","original","COX13","N1.HOG0003403","OG0003163"
"KLLA0F09097g","lactis","KLLA0F09097g","KLLA0","original","IME4","N1.HOG0002263","OG0002023"
"KLLA0F09119g","lactis","KLLA0F09119g","KLLA0","original","HOS2","N1.HOG0002098","OG0001858"
"KLLA0F09141g","lactis","KLLA0F09141g","KLLA0","original","","N1.HOG0006068","OG0005933"
"KLLA0F09163g","lactis","KLLA0F09163g","KLLA0","original","YGL185C","N1.HOG0000415","OG0000235"
"KLLA0F09185g","lactis","KLLA0F09185g","KLLA0","original","GDI1","N1.HOG0002086","OG0001846"
"KLLA0F09207g","lactis","KLLA0F09207g","KLLA0","original","LSM2","N1.HOG0001622","OG0001382"
"KLLA0F09229g","lactis","KLLA0F09229g","KLLA0","original","YER137C","N1.HOG0004145","OG0003908"
"KLLA0F09251g","lactis","KLLA0F09251g","KLLA0","original","","N1.HOG0004187","OG0003950"
"KLLA0F09273g","lactis","KLLA0F09273g","KLLA0","original","HEM2","N1.HOG0002629","OG0002389"
"KLLA0F09295g","lactis","KLLA0F09295g","KLLA0","original","","N1.HOG0002160","OG0001920"
"KLLA0F09317g","lactis","KLLA0F09317g","KLLA0","original","CYS4","N1.HOG0001461","OG0001221"
"KLLA0F09339g","lactis","KLLA0F09339g","KLLA0","original","YGL041W-A","N1.HOG0002431","OG0002191"
"KLLA0F09361g","lactis","KLLA0F09361g","KLLA0","original","DST1","N1.HOG0002895","OG0002655"
"KLLA0F09383g","lactis","KLLA0F09383g","KLLA0","original","RNA15","N1.HOG0003134","OG0002894"
"KLLA0F09405g","lactis","KLLA0F09405g","KLLA0","original","","N1.HOG0000209","OG0000120"
"KLLA0F09427g","lactis","KLLA0F09427g","KLLA0","original","","N1.HOG0005258","OG0005052"
"KLLA0F09449g","lactis","KLLA0F09449g","KLLA0","original","HSP60","N1.HOG0003678","OG0003436"
"KLLA0F09526g","lactis","KLLA0F09526g","KLLA0","original","SCS3","N1.HOG0000526","OG0000315"
"KLLA0F09559g","lactis","KLLA0F09559g","KLLA0","original","","N1.HOG0000241","OG0000139"
"KLLA0F09581g","lactis","KLLA0F09581g","KLLA0","original","YBR220C","N1.HOG0001316","OG0001075"
"KLLA0F09603g","lactis","KLLA0F09603g","KLLA0","original","PDB1","N1.HOG0001881","OG0001641"
"KLLA0F09625g","lactis","KLLA0F09625g","KLLA0","original","TDP1","N1.HOG0004082","OG0003843"
"KLLA0F09647g","lactis","KLLA0F09647g","KLLA0","original","MET13","N1.HOG0001761","OG0001521"
"KLLA0F09669g","lactis","KLLA0F09669g","KLLA0","original","YBR225W","N1.HOG0004225","OG0003987"
"KLLA0F09691g","lactis","KLLA0F09691g","KLLA0","original","MCX1","N1.HOG0004346","OG0004109"
"KLLA0F09713g","lactis","KLLA0F09713g","KLLA0","original","SLX1","N1.HOG0004163","OG0003926"
"KLLA0F09735g","lactis","KLLA0F09735g","KLLA0","original","ROT2","N1.HOG0002340","OG0002100"
"KLLA0F09757g","lactis","KLLA0F09757g","KLLA0","original","","N1.HOG0000134","OG0000075"
"KLLA0F09768g","lactis","KLLA0F09768g","KLLA0","original","MON1","N1.HOG0002859","OG0002619"
"KLLA0F09790g","lactis","KLLA0F09790g","KLLA0","original","","N1.HOG0001848","OG0001608"
"KLLA0F09812g","lactis","KLLA0F09812g","KLLA0","original","RPS2","N1.HOG0001618","OG0001378"
"KLLA0F09845g","lactis","KLLA0F09845g","KLLA0","original","NAB2","N1.HOG0002210","OG0001970"
"KLLA0F09867g","lactis","KLLA0F09867g","KLLA0","original","",,
"KLLA0F09889g","lactis","KLLA0F09889g","KLLA0","original","","N1.HOG0001709","OG0001469"
"KLLA0F09911g","lactis","KLLA0F09911g","KLLA0","original","","N1.HOG0003750","OG0003511"
"KLLA0F09933g","lactis","KLLA0F09933g","KLLA0","original","","N1.HOG0000229","OG0000133"
"KLLA0F09955g","lactis","KLLA0F09955g","KLLA0","original","CHO1","N1.HOG0002913","OG0002673"
"KLLA0F09977g","lactis","KLLA0F09977g","KLLA0","original","",,
"KLLA0F09999g","lactis","KLLA0F09999g","KLLA0","original","","N1.HOG0001301","OG0001060"
"KLLA0F10021g","lactis","KLLA0F10021g","KLLA0","original","","N1.HOG0000908","OG0000673"
"KLLA0F10043g","lactis","KLLA0F10043g","KLLA0","original","","N1.HOG0000089","OG0000046"
"KLLA0F10065g","lactis","KLLA0F10065g","KLLA0","original","GPH1","N1.HOG0003673","OG0003431"
"KLLA0F10087g","lactis","KLLA0F10087g","KLLA0","original","","N1.HOG0002028","OG0001788"
"KLLA0F10109g","lactis","KLLA0F10109g","KLLA0","original","STP1","N1.HOG0000414","OG0000234"
