feature_id,sample,condition,background,pool,reads,total_feature_reads,cpm
GWK60_I05313,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I05313,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05335,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I05335,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05335,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I05335,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I05335,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I05335,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05335,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I05335,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05357,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_I05357,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05357,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I05357,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I05357,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I05357,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05357,yH299-parent-pool3,parent,yH299,3,1,2117,472.36655644780353
GWK60_I05357,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05379,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I05379,yH298-H2O2-treated-facs-pool2,treated,yH298,2,2,2101,951.927653498334
GWK60_I05379,yH298-parent-pool1,parent,yH298,1,6,2000,3000
GWK60_I05379,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_I05379,yH299-H2O2-treated-facs-pool3,treated,yH299,3,3,2012,1491.0536779324054
GWK60_I05379,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05379,yH299-parent-pool3,parent,yH299,3,2,2117,944.7331128956071
GWK60_I05379,yH299-parent-pool4,parent,yH299,4,3,1572,1908.3969465648854
GWK60_I05401,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I05401,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05401,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I05401,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I05401,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I05401,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05401,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I05401,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05423,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I05423,yH298-H2O2-treated-facs-pool2,treated,yH298,2,2,2101,951.927653498334
GWK60_I05423,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I05423,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I05423,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I05423,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05423,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I05423,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05467,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I05467,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05467,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I05467,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I05467,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I05467,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05467,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I05467,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05489,yH298-H2O2-treated-facs-pool1,treated,yH298,1,2,1828,1094.0919037199124
GWK60_I05489,yH298-H2O2-treated-facs-pool2,treated,yH298,2,2,2101,951.927653498334
GWK60_I05489,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I05489,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_I05489,yH299-H2O2-treated-facs-pool3,treated,yH299,3,2,2012,994.0357852882703
GWK60_I05489,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05489,yH299-parent-pool3,parent,yH299,3,2,2117,944.7331128956071
GWK60_I05489,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05511,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I05511,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05511,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_I05511,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I05511,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I05511,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05511,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I05511,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05555,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I05555,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05555,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I05555,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_I05555,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_I05555,yH299-H2O2-treated-facs-pool4,treated,yH299,4,2,2244,891.2655971479501
GWK60_I05555,yH299-parent-pool3,parent,yH299,3,2,2117,944.7331128956071
GWK60_I05555,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05599,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_I05599,yH298-H2O2-treated-facs-pool2,treated,yH298,2,9,2101,4283.674440742504
GWK60_I05599,yH298-parent-pool1,parent,yH298,1,6,2000,3000
GWK60_I05599,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I05599,yH299-H2O2-treated-facs-pool3,treated,yH299,3,7,2012,3479.1252485089467
GWK60_I05599,yH299-H2O2-treated-facs-pool4,treated,yH299,4,3,2244,1336.898395721925
GWK60_I05599,yH299-parent-pool3,parent,yH299,3,6,2117,2834.199338686821
GWK60_I05599,yH299-parent-pool4,parent,yH299,4,4,1572,2544.5292620865143
GWK60_I05621,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_I05621,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05621,yH298-parent-pool1,parent,yH298,1,3,2000,1500
GWK60_I05621,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_I05621,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I05621,yH299-H2O2-treated-facs-pool4,treated,yH299,4,2,2244,891.2655971479501
GWK60_I05621,yH299-parent-pool3,parent,yH299,3,2,2117,944.7331128956071
GWK60_I05621,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05643,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I05643,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05643,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_I05643,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I05643,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_I05643,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05643,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I05643,yH299-parent-pool4,parent,yH299,4,2,1572,1272.2646310432572
GWK60_I05665,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_I05665,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05665,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_I05665,yH298-parent-pool2,parent,yH298,2,2,2013,993.5419771485346
GWK60_I05665,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_I05665,yH299-H2O2-treated-facs-pool4,treated,yH299,4,2,2244,891.2655971479501
GWK60_I05665,yH299-parent-pool3,parent,yH299,3,1,2117,472.36655644780353
GWK60_I05665,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05687,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I05687,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05687,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I05687,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_I05687,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I05687,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05687,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I05687,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05709,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I05709,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05709,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I05709,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I05709,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I05709,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05709,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I05709,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05731,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I05731,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05731,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I05731,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I05731,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_I05731,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05731,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I05731,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05753,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I05753,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05753,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I05753,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I05753,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I05753,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05753,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I05753,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05775,yH298-H2O2-treated-facs-pool1,treated,yH298,1,2,1828,1094.0919037199124
GWK60_I05775,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05775,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I05775,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I05775,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I05775,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05775,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I05775,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05797,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I05797,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05797,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I05797,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I05797,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_I05797,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05797,yH299-parent-pool3,parent,yH299,3,1,2117,472.36655644780353
GWK60_I05797,yH299-parent-pool4,parent,yH299,4,3,1572,1908.3969465648854
GWK60_I05819,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I05819,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05819,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I05819,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I05819,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I05819,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05819,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I05819,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05841,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I05841,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05841,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I05841,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I05841,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I05841,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05841,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I05841,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05863,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I05863,yH298-H2O2-treated-facs-pool2,treated,yH298,2,2,2101,951.927653498334
GWK60_I05863,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I05863,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_I05863,yH299-H2O2-treated-facs-pool3,treated,yH299,3,2,2012,994.0357852882703
GWK60_I05863,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05863,yH299-parent-pool3,parent,yH299,3,1,2117,472.36655644780353
GWK60_I05863,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05885,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I05885,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05885,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I05885,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I05885,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I05885,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05885,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I05885,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05907,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I05907,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05907,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_I05907,yH298-parent-pool2,parent,yH298,2,3,2013,1490.312965722802
GWK60_I05907,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I05907,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05907,yH299-parent-pool3,parent,yH299,3,2,2117,944.7331128956071
GWK60_I05907,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05929,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I05929,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05929,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I05929,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I05929,yH299-H2O2-treated-facs-pool3,treated,yH299,3,4,2012,1988.0715705765406
GWK60_I05929,yH299-H2O2-treated-facs-pool4,treated,yH299,4,1,2244,445.63279857397504
GWK60_I05929,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I05929,yH299-parent-pool4,parent,yH299,4,4,1572,2544.5292620865143
GWK60_I05951,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I05951,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05951,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I05951,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_I05951,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I05951,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05951,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I05951,yH299-parent-pool4,parent,yH299,4,1,1572,636.1323155216286
GWK60_I05973,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_I05973,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05973,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I05973,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I05973,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I05973,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05973,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I05973,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I05995,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I05995,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I05995,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I05995,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I05995,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I05995,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I05995,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I05995,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I06017,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I06017,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I06017,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I06017,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_I06017,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I06017,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I06017,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I06017,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I06039,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I06039,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I06039,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I06039,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I06039,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I06039,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I06039,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I06039,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I06061,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I06061,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I06061,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I06061,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I06061,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I06061,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I06061,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I06061,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I06083,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I06083,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I06083,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I06083,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I06083,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I06083,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I06083,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I06083,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I06105,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I06105,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I06105,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I06105,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I06105,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I06105,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I06105,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I06105,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I06149,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I06149,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I06149,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I06149,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I06149,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I06149,yH299-H2O2-treated-facs-pool4,treated,yH299,4,1,2244,445.63279857397504
GWK60_I06149,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I06149,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I06171,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_I06171,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I06171,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I06171,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I06171,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I06171,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I06171,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I06171,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I06193,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I06193,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I06193,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I06193,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I06193,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I06193,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I06193,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I06193,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I06215,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I06215,yH298-H2O2-treated-facs-pool2,treated,yH298,2,3,2101,1427.8914802475012
GWK60_I06215,yH298-parent-pool1,parent,yH298,1,2,2000,1000
GWK60_I06215,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_I06215,yH299-H2O2-treated-facs-pool3,treated,yH299,3,2,2012,994.0357852882703
GWK60_I06215,yH299-H2O2-treated-facs-pool4,treated,yH299,4,2,2244,891.2655971479501
GWK60_I06215,yH299-parent-pool3,parent,yH299,3,3,2117,1417.0996693434106
GWK60_I06215,yH299-parent-pool4,parent,yH299,4,2,1572,1272.2646310432572
GWK60_I06237,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I06237,yH298-H2O2-treated-facs-pool2,treated,yH298,2,2,2101,951.927653498334
GWK60_I06237,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I06237,yH298-parent-pool2,parent,yH298,2,2,2013,993.5419771485346
GWK60_I06237,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I06237,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I06237,yH299-parent-pool3,parent,yH299,3,1,2117,472.36655644780353
GWK60_I06237,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I06259,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I06259,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I06259,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I06259,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_I06259,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I06259,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I06259,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I06259,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I06303,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I06303,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I06303,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I06303,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I06303,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I06303,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I06303,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I06303,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I06325,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I06325,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I06325,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_I06325,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I06325,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I06325,yH299-H2O2-treated-facs-pool4,treated,yH299,4,1,2244,445.63279857397504
GWK60_I06325,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I06325,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I06347,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_I06347,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_I06347,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_I06347,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_I06347,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_I06347,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_I06347,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_I06347,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_I06369,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
